"playerID","yearID","teamID","lgID","HR","AB","Age","park","POS","N_i","E","B1","B2","B3"
"mccanbr01",2006,"ATL","NL",24,442,22,"Turner Field","C",2,"1",0.249456722292837,0.0287834679568658,0.00110705645987945
"mcdonjo03",2006,"TOR","AL",3,260,32,"Rogers Centre","SS",5,"0",0.409364877608758,0.332608963057116,0.0900815941613022
"mclouna01",2006,"PIT","NL",7,270,25,"PNC Park","CF",2,"0",0.390421911517487,0.10184919430891,0.00885645167903563
"mcpheda01",2006,"LAA","AL",7,115,26,"Angels Stadium of Anaheim","3B",2,"1",0.416745254007954,0.132600762638895,0.0140637172495797
"melhuad01",2006,"OAK","AL",4,128,34,"McAfee Coliseum","C",4,"0",0.361638443560622,0.387469760957809,0.138382057484932
"menchke01",2006,"TEX","AL",12,320,28,"Ameriquest Field","RF",6,"0",0.442822583951782,0.199270162778302,0.0298905244167453
"menchke01",2006,"MIL","NL",1,126,28,"Miller Park","RF",6,"0",0.442822583951782,0.199270162778302,0.0298905244167453
"michaja01",2006,"CLE","AL",9,494,30,"Progressive Field","LF",5,"0",0.438394358112264,0.267907663290828,0.0545737832629464
"mientdo01",2006,"KCA","AL",4,314,32,"Kauffman Stadium","1B",8,"0",0.409364877608758,0.332608963057116,0.0900815941613022
"milesaa01",2006,"SLN","NL",2,426,30,"Busch Stadium III","2B",3,"0",0.438394358112264,0.267907663290828,0.0545737832629464
"millake01",2006,"BAL","AL",15,430,35,"Oriole Park at Camden Yards","1B",8,"0",0.332608963057116,0.409364877608758,0.167944565172824
"milleda02",2006,"MIL","NL",6,331,37,"Miller Park","C",9,"0",0.267907663290828,0.438394358112264,0.239124195333962
"millela02",2006,"NYN","NL",4,166,21,"Shea Stadium","LF",1,"0",0.179343146500472,0.0132846775185534,0.000328016728853171
"mirabdo01",2006,"BOS","AL",6,161,36,"Fenway Park II","C",8,"0",0.301119357087211,0.426585755873549,0.201443273606954
"moellch01",2006,"MIL","NL",2,98,31,"Miller Park","C",6,"0",0.426585755873549,0.301119357087211,0.070851613432285
"molinbe01",2006,"TOR","AL",19,433,32,"Rogers Centre","C",8,"0",0.409364877608758,0.332608963057116,0.0900815941613022
"molinjo01",2006,"LAA","AL",4,225,31,"Angels Stadium of Anaheim","C",4,"0",0.426585755873549,0.301119357087211,0.070851613432285
"molinya01",2006,"SLN","NL",6,417,24,"Busch Stadium III","C",3,"0",0.354258067161425,0.0738037639919636,0.00512526138833081
"monrocr01",2006,"DET","AL",28,541,29,"Comerica Park","LF",4,"1",0.444052646684981,0.233711919307885,0.0410020911066464
"moralke01",2006,"LAA","AL",5,197,23,"Angels Stadium of Anaheim","1B",1,"0",0.307515683299848,0.0492025093279757,0.00262413383082537
"morame01",2006,"BAL","AL",16,624,34,"Oriole Park at Camden Yards","3B",8,"0",0.361638443560622,0.387469760957809,0.138382057484932
"morneju01",2006,"MIN","AL",34,592,25,"Hubert H Humphrey Metrodome","1B",4,"1",0.390421911517487,0.10184919430891,0.00885645167903563
"muellbi02",2006,"LAN","NL",3,107,35,"Dodger Stadium","3B",11,"0",0.332608963057116,0.409364877608758,0.167944565172824
"munsoer01",2006,"HOU","NL",5,141,29,"Minute Maid Park","C",3,"0",0.444052646684981,0.233711919307885,0.0410020911066464
"murtoma01",2006,"CHN","NL",13,455,25,"Wrigley Field","LF",2,"0",0.390421911517487,0.10184919430891,0.00885645167903563
"nadyxa01",2006,"NYN","NL",14,265,28,"Shea Stadium","RF",5,"1",0.442822583951782,0.199270162778302,0.0298905244167453
"nadyxa01",2006,"PIT","NL",3,203,28,"PNC Park","RF",5,"0",0.442822583951782,0.199270162778302,0.0298905244167453
"napolmi01",2006,"LAA","AL",16,268,25,"Angels Stadium of Anaheim","C",1,"1",0.390421911517487,0.10184919430891,0.00885645167903563
"navardi01",2006,"LAN","NL",2,75,22,"Dodger Stadium","C",3,"0",0.249456722292837,0.0287834679568658,0.00110705645987945
"navardi01",2006,"TBA","AL",4,193,22,"Tropicana Field","C",3,"0",0.249456722292837,0.0287834679568658,0.00110705645987945
"nevinph01",2006,"CHN","NL",12,179,35,"Wrigley Field","DH",14,"1",0.332608963057116,0.409364877608758,0.167944565172824
"nevinph01",2006,"TEX","AL",9,176,35,"Ameriquest Field","DH",14,"1",0.332608963057116,0.409364877608758,0.167944565172824
"newhada01",2006,"BAL","AL",4,131,33,"Oriole Park at Camden Yards","CF",3,"0",0.387469760957809,0.361638443560622,0.112509737996638
"niekrla01",2006,"SFN","NL",5,199,27,"AT&T Park","1B",2,"0",0.433966132272746,0.165320431341998,0.020993070646603
"nixontr01",2006,"BOS","AL",8,381,32,"Fenway Park II","RF",8,"0",0.409364877608758,0.332608963057116,0.0900815941613022
"nortogr01",2006,"TBA","AL",17,294,34,"Tropicana Field","DH",8,"1",0.361638443560622,0.387469760957809,0.138382057484932
"nunezab01",2006,"PHI","NL",2,322,30,"Citizens Bank Park","3B",8,"0",0.438394358112264,0.267907663290828,0.0545737832629464
"olivomi01",2006,"FLO","NL",16,430,28,"Joe Robbie Stadium","C",6,"0",0.442822583951782,0.199270162778302,0.0298905244167453
"ordonma01",2006,"DET","AL",24,593,32,"Comerica Park","RF",9,"0",0.409364877608758,0.332608963057116,0.0900815941613022
"orrpe01",2006,"ATL","NL",1,154,27,"Turner Field","2B",2,"0",0.433966132272746,0.165320431341998,0.020993070646603
"ortizda01",2006,"BOS","AL",54,558,31,"Fenway Park II","DH",8,"1",0.426585755873549,0.301119357087211,0.070851613432285
"overbly01",2006,"TOR","AL",22,581,29,"Rogers Centre","1B",4,"0",0.444052646684981,0.233711919307885,0.0410020911066464
"ozunapa01",2006,"CHA","AL",2,189,32,"U.S. Cellular Field","LF",2,"0",0.409364877608758,0.332608963057116,0.0900815941613022
"paganan01",2006,"CHN","NL",5,170,25,"Wrigley Field","LF",1,"0",0.390421911517487,0.10184919430891,0.00885645167903563
"palmeor01",2006,"HOU","NL",0,119,37,"Minute Maid Park","LF",11,"0",0.267907663290828,0.438394358112264,0.239124195333962
"patteco01",2006,"BAL","AL",16,463,27,"Oriole Park at Camden Yards","CF",6,"0",0.433966132272746,0.165320431341998,0.020993070646603
"pauliro01",2006,"PIT","NL",6,442,25,"PNC Park","C",1,"0",0.390421911517487,0.10184919430891,0.00885645167903563
"pauljo01",2006,"TBA","AL",1,146,31,"Tropicana Field","C",3,"0",0.426585755873549,0.301119357087211,0.070851613432285
"paytoja01",2006,"OAK","AL",10,557,34,"McAfee Coliseum","LF",9,"0",0.361638443560622,0.387469760957809,0.138382057484932
"pedrodu01",2006,"BOS","AL",2,89,23,"Fenway Park II","2B",1,"0",0.307515683299848,0.0492025093279757,0.00262413383082537
"penawi01",2006,"BOS","AL",11,276,24,"Fenway Park II","RF",4,"0",0.354258067161425,0.0738037639919636,0.00512526138833081
"peraljh01",2006,"CLE","AL",13,569,24,"Progressive Field","SS",3,"0",0.354258067161425,0.0738037639919636,0.00512526138833081
"perezan01",2006,"OAK","AL",1,98,26,"McAfee Coliseum","3B",3,"0",0.416745254007954,0.132600762638895,0.0140637172495797
"perezed01",2006,"CLE","AL",8,99,37,"Progressive Field","DH",10,"1",0.267907663290828,0.438394358112264,0.239124195333962
"perezed01",2006,"SEA","AL",1,87,37,"Safeco Field","DH",10,"0",0.267907663290828,0.438394358112264,0.239124195333962
"perezne01",2006,"CHN","NL",2,236,33,"Wrigley Field","2B",11,"0",0.387469760957809,0.361638443560622,0.112509737996638
